"ID","SampleID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"107","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Group",2.22376650451703
"108","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Gene",5.26315789473684
"109","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Class",1.16490717145977
"110","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Mechanism",1.97165742452249
"111","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Group",2.13618157543391
"112","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Gene",9.06515580736544
"113","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Class",1.13555713271824
"114","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Mechanism",1.13515431003902
"115","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Group",1.16618075801749
"116","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Gene",4.11840411840412
"117","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Class",1.07889413351315
"118","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Mechanism",1.19805316360914
"119","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Group",1.07889413351315
"120","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Gene",3.87409200968523
"121","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Class",1.94292653309047
"122","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Mechanism",1.85722576900754
"123","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Group",4.0251572327044
"124","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Gene",4.87062404870624
"125","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Class",1.83696900114811
"126","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Mechanism",2.28571428571429
"127","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Group",3.43716433941998
"128","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Gene",6.5173116089613
